booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-114533,City Hotel,0,13,2025,June,25,22,2025-06-22,0,1,1,0.0,0,SC,NLD,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient-Party,160.0,0,0
HB-089839,City Hotel,0,97,2024,May,21,24,2024-05-24,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,140.4,0,0
HB-030775,Resort Hotel,0,128,2024,December,49,3,2024-12-03,0,1,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,64.0,0,1
HB-066928,City Hotel,1,156,2025,April,17,26,2025-04-26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,100.0,0,0
HB-079859,City Hotel,1,34,2023,December,49,8,2023-12-08,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,0,Transient,90.0,0,0
HB-095712,City Hotel,0,91,2024,August,34,21,2024-08-21,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,0,0
HB-063273,City Hotel,1,26,2025,February,6,4,2025-02-04,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,83.3,0,0
HB-103670,City Hotel,0,1,2024,December,52,27,2024-12-27,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,E,1,No Deposit,397.0,,0,Transient,108.0,0,0
HB-002055,Resort Hotel,0,55,2023,September,39,29,2023-09-29,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69.0,,0,Contract,44.5,0,1
HB-103502,City Hotel,0,0,2024,December,52,27,2024-12-27,0,2,2,2.0,0,BB,GBR,Online TA,TA/TO,1,0,0,F,F,4,No Deposit,9.0,,0,Transient,178.5,0,1
HB-085592,City Hotel,0,83,2024,March,11,12,2024-03-12,2,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,27.0,,0,Transient-Party,48.33,0,0
HB-011032,Resort Hotel,1,98,2025,April,16,15,2025-04-15,1,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.5,0,2
HB-003257,Resort Hotel,0,15,2023,November,48,27,2023-11-27,0,2,2,0.0,0,BB,PRT,Complementary,Corporate,0,0,0,A,A,1,No Deposit,,,0,Transient,0.0,0,0
HB-065083,City Hotel,1,29,2025,March,12,23,2025-03-23,2,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.2,0,1
HB-007114,Resort Hotel,1,99,2024,July,30,22,2024-07-22,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,160.0,0,0
HB-059352,City Hotel,1,475,2024,October,43,27,2024-10-27,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-032355,Resort Hotel,0,3,2025,January,4,23,2025-01-23,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,465.0,0,Transient,35.0,0,0
HB-020406,Resort Hotel,0,0,2024,January,4,27,2024-01-27,0,1,1,0.0,0,BB,,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,45.0,1,0
HB-044304,City Hotel,1,89,2023,October,40,3,2023-10-03,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-071291,City Hotel,1,140,2025,July,27,1,2025-07-01,2,1,2,1.0,0,BB,JOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,0
HB-001168,Resort Hotel,1,15,2023,August,33,16,2023-08-16,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,150.53,0,2
HB-013437,Resort Hotel,1,7,2025,August,33,15,2025-08-15,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,190.0,0,1
HB-105598,City Hotel,0,22,2025,February,6,9,2025-02-09,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
HB-079278,City Hotel,0,16,2023,October,42,21,2023-10-21,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,14.0,,0,Transient,126.0,0,1
HB-077210,City Hotel,1,5,2023,September,37,17,2023-09-17,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0,Transient,174.0,0,2
HB-030851,Resort Hotel,0,2,2024,December,49,4,2024-12-04,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,80.5,1,1
HB-073241,City Hotel,1,89,2025,August,33,17,2025-08-17,0,3,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,200.0,0,0
HB-118176,City Hotel,0,165,2025,August,33,12,2025-08-12,2,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,B,A,0,No Deposit,14.0,,0,Transient-Party,146.25,0,0
HB-008888,Resort Hotel,1,18,2024,October,42,18,2024-10-18,0,3,2,2.0,0,BB,RUS,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,130.0,0,0
HB-025192,Resort Hotel,0,1,2024,June,24,15,2024-06-15,0,3,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,87.0,1,0
HB-028578,Resort Hotel,0,94,2024,October,40,2,2024-10-02,2,2,1,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Transient,39.0,0,1
HB-113484,City Hotel,0,99,2025,June,23,5,2025-06-05,1,2,2,1.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,162.0,0,2
HB-012892,Resort Hotel,1,122,2025,July,30,22,2025-07-22,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,220.0,0,1
HB-067618,City Hotel,1,189,2025,May,19,5,2025-05-05,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,100.0,0,0
HB-023061,Resort Hotel,0,2,2024,April,15,14,2024-04-14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,3,No Deposit,,169.0,0,Transient,45.0,1,0
HB-013203,Resort Hotel,1,166,2025,August,32,4,2025-08-04,2,4,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,220.0,0,2
HB-089127,City Hotel,0,9,2024,May,20,17,2024-05-17,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,7.0,,0,Transient,106.26,0,1
HB-093165,City Hotel,0,70,2024,July,28,14,2024-07-14,1,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,165.63,0,2
HB-094229,City Hotel,0,4,2025,January,5,30,2025-01-30,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,11,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,1
HB-029637,Resort Hotel,0,81,2024,October,44,30,2024-10-30,2,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,42.81,0,1
HB-090153,City Hotel,0,22,2024,May,22,30,2024-05-30,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.43,0,1
HB-048571,City Hotel,1,78,2024,March,13,25,2024-03-25,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,154.0,,0,Transient,100.0,0,0
HB-007382,Resort Hotel,1,325,2024,August,32,6,2024-08-06,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,157.5,0,1
HB-056401,City Hotel,1,196,2024,September,36,4,2024-09-04,4,6,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.85,0,0
HB-074955,City Hotel,1,153,2023,August,31,3,2023-08-03,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,60.0,0,0
HB-019805,Resort Hotel,0,15,2024,January,1,2,2024-01-02,1,1,3,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,86.0,1,0
HB-077700,City Hotel,0,0,2023,September,38,21,2023-09-21,1,2,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,,0,Contract,125.7,0,0
HB-079424,City Hotel,1,137,2024,January,4,27,2024-01-27,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29.0,,45,Transient,70.0,0,0
HB-014173,Resort Hotel,0,0,2024,November,46,15,2024-11-15,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,5,A,D,0,No Deposit,,457.0,0,Transient,35.0,0,0
HB-111407,City Hotel,0,33,2025,May,19,9,2025-05-09,0,1,0,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,E,G,3,No Deposit,87.0,,0,Transient,200.0,0,0
HB-013084,Resort Hotel,1,18,2025,July,31,30,2025-07-30,3,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,531.0,,0,Transient,152.1,0,2
HB-117717,City Hotel,0,209,2025,August,32,7,2025-08-07,1,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,110.88,0,1
HB-016284,Resort Hotel,0,10,2023,August,33,17,2023-08-17,1,4,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,142.0,,0,Contract,191.6,0,0
HB-021452,Resort Hotel,0,16,2024,February,9,27,2024-02-27,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,48.0,0,0
HB-060989,City Hotel,1,35,2024,November,48,28,2024-11-28,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,75.0,0,0
HB-048693,City Hotel,1,40,2024,March,13,27,2024-03-27,2,1,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,139.87,0,1
HB-074682,City Hotel,1,365,2023,October,42,17,2023-10-17,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,62.8,0,0
HB-006043,Resort Hotel,1,262,2024,May,21,22,2024-05-22,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,52.2,0,1
HB-092418,City Hotel,0,43,2024,July,27,3,2024-07-03,2,1,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1
HB-114157,City Hotel,0,39,2025,June,24,15,2025-06-15,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,122.67,0,1
HB-070219,City Hotel,1,139,2025,June,24,12,2025-06-12,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,110.0,0,0
HB-046855,City Hotel,0,18,2024,January,3,21,2024-01-21,0,2,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient-Party,75.0,0,0
HB-043960,City Hotel,1,88,2023,September,39,26,2023-09-26,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,170.0,0,0
HB-079960,City Hotel,0,3,2023,November,44,5,2023-11-05,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Contract,96.5,0,1
HB-045194,City Hotel,0,76,2023,October,42,22,2023-10-22,1,3,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,11.0,,0,Transient,58.76,0,1
HB-066522,City Hotel,1,72,2025,April,17,21,2025-04-21,1,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,171.0,0,0
HB-092491,City Hotel,0,82,2024,July,27,1,2024-07-01,2,4,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,146.7,0,2
HB-022183,Resort Hotel,0,15,2024,March,12,18,2024-03-18,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,45.0,0,0
HB-090633,City Hotel,0,118,2024,June,23,6,2024-06-06,1,2,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,,0,Transient-Party,110.0,0,0
HB-066894,City Hotel,1,156,2025,April,17,26,2025-04-26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,100.0,0,0
HB-069321,City Hotel,1,408,2025,May,22,30,2025-05-30,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,90.0,0,0
HB-014672,Resort Hotel,0,3,2024,April,14,1,2024-04-01,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,1,A,D,1,No Deposit,,225.0,0,Transient,45.0,0,0
HB-088495,City Hotel,0,103,2024,May,18,4,2024-05-04,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,154.0,,0,Transient-Party,80.0,0,0
HB-092587,City Hotel,0,148,2024,July,27,1,2024-07-01,2,6,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,113.69,0,3
HB-018105,Resort Hotel,0,0,2023,November,44,4,2023-11-04,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,,0,Transient-Party,40.0,0,0
HB-098459,City Hotel,0,28,2024,September,39,28,2024-09-28,0,2,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,163.0,0,1
HB-041560,City Hotel,1,11,2023,August,33,18,2023-08-18,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,Non Refund,,48.0,0,Transient,75.0,0,0
HB-047100,City Hotel,1,12,2024,February,6,7,2024-02-07,1,0,2,0.0,0,BB,THA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.0,0,2
HB-036096,Resort Hotel,0,82,2025,May,19,8,2025-05-08,1,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,65.52,1,1
HB-078647,City Hotel,0,5,2023,October,41,12,2023-10-12,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,138.0,0,0
HB-076047,City Hotel,1,336,2023,September,38,18,2023-09-18,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
HB-044739,City Hotel,0,79,2023,October,41,10,2023-10-10,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-064080,City Hotel,1,47,2025,March,9,1,2025-03-01,0,3,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,97.2,0,0
HB-025759,Resort Hotel,0,172,2024,July,27,4,2024-07-04,1,5,2,1.0,1,BB,BRA,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,155.65,1,2
HB-060983,City Hotel,1,35,2024,November,48,28,2024-11-28,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,,,0,Transient-Party,75.0,0,0
HB-065218,City Hotel,1,57,2025,March,13,29,2025-03-29,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.2,0,0
HB-056381,City Hotel,1,174,2024,September,36,4,2024-09-04,2,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.65,0,0
HB-038508,Resort Hotel,0,158,2025,July,29,18,2025-07-18,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,314.0,,0,Transient,129.2,0,0
HB-115997,City Hotel,0,293,2025,July,28,8,2025-07-08,2,4,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,107.1,0,3
HB-062271,City Hotel,1,121,2025,January,2,6,2025-01-06,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,0
HB-053567,City Hotel,1,172,2024,June,26,24,2024-06-24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0
HB-079609,City Hotel,0,0,2023,October,44,31,2023-10-31,0,1,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,,,0,Transient,89.0,0,0
HB-084527,City Hotel,0,12,2024,February,9,26,2024-02-26,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.0,0,1
HB-088490,City Hotel,0,98,2024,May,18,3,2024-05-03,0,4,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.65,0,2
HB-031735,Resort Hotel,0,1,2024,December,52,28,2024-12-28,2,6,1,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,464.0,,0,Transient,97.88,0,0
HB-001675,Resort Hotel,0,0,2023,September,36,9,2023-09-09,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,146.0,1,0
HB-059747,City Hotel,1,166,2024,November,44,1,2024-11-01,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,110.0,0,0
HB-031510,Resort Hotel,0,23,2024,December,52,26,2024-12-26,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,55.44,0,1
HB-074674,City Hotel,1,359,2023,October,41,11,2023-10-11,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,60.0,0,0
HB-097975,City Hotel,0,16,2024,September,38,22,2024-09-22,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,184.0,0,1
HB-011129,Resort Hotel,1,214,2025,April,17,22,2025-04-22,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,35.34,0,1
HB-010977,Resort Hotel,1,76,2025,April,15,13,2025-04-13,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,78.75,0,1
HB-054009,City Hotel,0,189,2024,July,27,5,2024-07-05,0,4,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.95,0,1
HB-101376,City Hotel,0,15,2024,November,45,8,2024-11-08,0,3,1,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,130.9,0,1
HB-045094,City Hotel,0,102,2023,October,42,16,2023-10-16,0,2,2,0.0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0
HB-028990,Resort Hotel,0,339,2024,October,41,11,2024-10-11,2,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,E,E,0,Refundable,273.0,,150,Transient-Party,78.81,0,0
HB-073130,City Hotel,1,54,2025,August,33,15,2025-08-15,0,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,198.0,0,1
HB-118668,City Hotel,0,111,2025,August,34,20,2025-08-20,2,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,195.0,0,1
HB-003738,Resort Hotel,1,92,2023,December,52,31,2023-12-31,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,66.6,0,0
HB-036483,Resort Hotel,0,286,2025,May,20,18,2025-05-18,1,3,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,2,No Deposit,243.0,,0,Contract,78.95,0,1
HB-065639,City Hotel,1,93,2025,April,14,6,2025-04-06,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,170.0,,0,Transient,95.0,0,0
HB-039716,Resort Hotel,0,0,2025,August,35,25,2025-08-25,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,306.0,,0,Transient,116.61,0,0
HB-004330,Resort Hotel,1,162,2024,March,10,4,2024-03-04,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,,0,Transient,82.0,0,0
HB-055969,City Hotel,1,232,2024,August,34,25,2024-08-25,0,3,1,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.9,0,0
HB-103706,City Hotel,0,65,2024,December,52,26,2024-12-26,1,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,156.61,0,1
HB-080402,City Hotel,1,34,2023,December,49,8,2023-12-08,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,0,Transient,90.0,0,0
HB-026023,Resort Hotel,0,72,2024,July,28,11,2024-07-11,3,5,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,287.5,1,0
HB-012575,Resort Hotel,1,14,2025,July,27,5,2025-07-05,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,128.0,0,0
HB-064226,City Hotel,1,28,2025,March,9,2,2025-03-02,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,95.0,0,0
HB-068203,City Hotel,1,22,2025,May,20,15,2025-05-15,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,163.33,0,0
HB-029043,Resort Hotel,0,159,2024,October,42,16,2024-10-16,2,2,1,0.0,0,HB,SWE,Groups,Corporate,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,58.0,0,0
HB-083545,City Hotel,0,2,2024,February,6,5,2024-02-05,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,E,E,1,No Deposit,,183.0,0,Transient-Party,97.0,0,0
HB-075800,City Hotel,1,330,2023,September,37,12,2023-09-12,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-038407,Resort Hotel,0,43,2025,July,28,12,2025-07-12,1,4,3,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240.0,,0,Transient,224.0,0,1
HB-054112,City Hotel,1,365,2024,July,27,7,2024-07-07,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-026956,Resort Hotel,0,65,2024,August,33,12,2024-08-12,1,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,C,0,No Deposit,240.0,,0,Transient,278.5,0,1
HB-113931,City Hotel,0,0,2025,June,24,14,2025-06-14,0,0,2,0.0,0,BB,LUX,Offline TA/TO,TA/TO,1,0,0,A,A,0,No Deposit,28.0,,0,Transient,0.0,0,0
HB-066775,City Hotel,1,50,2025,April,17,25,2025-04-25,0,4,1,0.0,0,BB,CYP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0
HB-002819,Resort Hotel,1,74,2023,October,44,31,2023-10-31,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,46.0,0,2
HB-048986,City Hotel,1,101,2024,April,14,4,2024-04-04,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,41,Transient,80.0,0,0
HB-071697,City Hotel,1,22,2025,July,28,10,2025-07-10,1,2,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,116.67,0,1
HB-031603,Resort Hotel,0,196,2024,December,1,30,2024-12-30,1,2,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,308.0,0,Transient-Party,114.0,0,0
HB-076097,City Hotel,1,364,2023,October,42,16,2023-10-16,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
HB-106780,City Hotel,0,318,2025,February,9,27,2025-02-27,1,3,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,101.65,1,0
HB-027321,Resort Hotel,0,0,2024,August,34,25,2024-08-25,0,1,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,194.0,1,0
HB-055890,City Hotel,1,10,2024,August,34,24,2024-08-24,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,3
HB-064645,City Hotel,1,28,2025,March,11,14,2025-03-14,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,65.0,0,0
